Id,frame.len,frame.protocols,tcp.stream,tcp.analysis.initial_rtt,tcp.len,tcp.window_size,tcp.flags.syn,tcp.flags.reset,tcp.flags.ack,mqtt.msgtype,mqtt.qos,mqtt.conflag.qos,mqtt.conflag.cleansess,mqtt.kalive,mqtt.username_len,mqtt.passwd_len,mqtt.retain,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.topic_len,mqtt.len,mqtt.conack.val,residual_score,normal_packet_count,test_packet_count,stream_rows,stream_current_positives,stream_attack_fraction,frequency_excess,undecoded_payload,residual_rank,selected_top64,selected_target3000
2065,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1136,0,0
2067,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1137,0,0
2072,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1138,0,0
2102,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1139,0,0
2106,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1140,0,0
2107,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1141,0,0
2109,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1142,0,0
2119,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1143,0,0
2127,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1144,0,0
2140,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1145,0,0
2141,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1146,0,0
2175,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1147,0,0
2197,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1148,0,0
2200,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1149,0,0
2219,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1150,0,0
2280,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1151,0,0
2282,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1152,0,0
2293,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1153,0,0
2298,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1154,0,0
2302,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1155,0,0
2371,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1156,0,0
2389,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1157,0,0
2407,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1158,0,0
2458,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1159,0,0
2484,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1160,0,0
2523,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1161,0,0
2551,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1162,0,0
2603,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1163,0,0
2630,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1164,0,0
2641,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1165,0,0
2649,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1166,0,0
2662,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1167,0,0
2683,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1168,0,0
2745,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1169,0,0
2752,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1170,0,0
2766,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1171,0,0
2794,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1172,0,0
2804,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1173,0,0
2837,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1174,0,0
2850,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1175,0,0
2864,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1176,0,0
2896,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1177,0,0
2911,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1178,0,0
2915,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1179,0,0
2917,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1180,0,0
2920,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1181,0,0
2924,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1182,0,0
2948,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1183,0,0
2952,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1184,0,0
3012,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1185,0,0
3055,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1186,0,0
3116,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1187,0,0
3199,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1188,0,0
3224,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1189,0,0
3226,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1190,0,0
3235,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1191,0,0
3254,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1192,0,0
3262,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1193,0,0
3277,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1194,0,0
3286,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1195,0,0
3374,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1196,0,0
3381,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1197,0,0
3399,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1198,0,0
3415,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1199,0,0
3417,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1200,0,0
3448,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1201,0,0
3515,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1202,0,0
3537,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1203,0,0
3549,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1204,0,0
3558,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1205,0,0
3600,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1206,0,0
3650,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1207,0,0
3667,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1208,0,0
3671,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1209,0,0
3673,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1210,0,0
3679,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1211,0,0
3682,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1212,0,0
3703,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1213,0,0
3723,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1214,0,0
3772,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1215,0,0
3795,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1216,0,0
3802,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1217,0,0
3806,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1218,0,0
3824,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1219,0,0
3838,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1220,0,0
3866,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1221,0,0
3870,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1222,0,0
3902,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1223,0,0
3917,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1224,0,0
3947,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1225,0,0
3949,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1226,0,0
4022,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1227,0,0
4030,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1228,0,0
4052,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1229,0,0
4065,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1230,0,0
4070,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1231,0,0
4122,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1232,0,0
4141,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1233,0,0
4145,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1234,0,0
4147,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1235,0,0
4165,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1236,0,0
4192,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1237,0,0
4218,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1238,0,0
4221,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1239,0,0
4244,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1240,0,0
4245,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1241,0,0
4252,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1242,0,0
4312,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1243,0,0
4322,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1244,0,0
4325,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1245,0,0
4371,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1246,0,0
4387,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1247,0,0
4434,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1248,0,0
4455,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1249,0,0
4502,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1250,0,0
4530,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1251,0,0
4535,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1252,0,0
4539,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1253,0,0
4608,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1254,0,0
4625,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1255,0,0
4635,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1256,0,0
4645,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1257,0,0
4708,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1258,0,0
4738,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1259,0,0
4747,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1260,0,0
4749,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1261,0,0
4765,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1262,0,0
4768,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1263,0,0
4784,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1264,0,0
4785,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1265,0,0
4801,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1266,0,0
4811,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1267,0,0
4812,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1268,0,0
4813,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1269,0,0
4838,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1270,0,0
4887,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1271,0,0
4910,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1272,0,0
4938,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1273,0,0
5011,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1274,0,0
5023,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1275,0,0
5027,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1276,0,0
5060,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1277,0,0
5066,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1278,0,0
5068,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1279,0,0
5074,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1280,0,0
5081,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1281,0,0
5166,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1282,0,0
5175,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1283,0,0
5198,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1284,0,0
5207,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1285,0,0
5217,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1286,0,0
5221,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1287,0,0
5228,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1288,0,0
5238,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1289,0,0
5239,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1290,0,0
5246,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1291,0,0
5256,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1292,0,0
